source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b
3373055383413425536,98.4314144731579,20.751147902782776,1.8896206356864405,0.14514492,-4.012571650603902,0.10893512,1.3157482,17.556522,0.5469899082004858,0.12385678,,,192.44990225835795,5.583910309342782
3372733192146397312,98.22262019488228,20.29542535584405,2.5287696647901057,0.25475144,0.8393869441678514,0.19334528,2.2584019,18.82183,1.0870630939729007,0.21762697,,,192.76871383857832,5.202889336833354
3372733948060665088,98.21122484388762,20.300092201809097,1.2109862474020716,0.023664327,-2.3306817892682314,0.018364443,0.70877075,14.1923485,0.5848830645973059,0.022595273,,,192.75966181891613,5.195490635172253
3372733948060682240,98.20271670696557,20.307713583196055,1.4157641123996894,0.49594727,-4.079882359331652,0.37519604,1.8146515,19.661497,1.4260409947939272,0.42488644,,,192.74920320806996,5.191847637377138
3372733952358121600,98.20598044815549,20.29995643546224,-1.587543143400061,0.01712403,-0.4562571568295005,0.013344891,0.836524,13.147442,1.8844885148635726,0.016562982,15.884543,2.9008992,192.75753818340934,5.191047801637486
3372733986717861632,98.18438150920235,20.31108607837392,-0.2593582192386235,0.040972173,-0.11176933679249007,0.03157297,1.193656,15.537125,0.20331984918769708,0.036921613,,,192.7383374999229,5.1780652615555915
3372734016780186368,98.19098844823695,20.31524518174204,0.5121990688643148,0.081096776,-2.7541564968067678,0.06193545,1.0101471,16.880371,0.2709416191875466,0.07644204,,,192.73744648586288,5.185474831257281
3372734188578884224,98.18097048420319,20.31638779750257,1.2777578347360194,0.070173256,-1.0923917258495326,0.04922765,1.3940687,16.28027,0.271939679866886,0.05546992,,,192.73213572889017,5.1776266900004755
3372734222938666624,98.1872248187156,20.33051192243064,-1.4042351279023673,0.10284579,-0.919596569549803,0.07964886,1.1360188,17.28847,0.35518787106681465,0.088029206,,,192.7221816293671,5.189272014069262
3372734227236027904,98.18842928500989,20.32050395218701,-0.8864619809034515,0.016683633,4.455269905350739,0.012910376,0.8138552,11.716025,4.105485068543106,0.015593836,6.295529,1.0599704,192.73164778768395,5.185728067590628
3372734257298388608,98.15636882166795,20.325510626388162,0.6722242780376728,0.12920955,-3.2837859173628536,0.09677067,1.8290672,17.585323,1.0883516055577183,0.116170414,,,192.71344380169197,5.161227834399921
3372734257298391936,98.16307506565063,20.326960805035654,0.9893314263950813,0.45177925,-5.265907402239719,0.34214872,2.0570927,19.554062,0.9998388987645065,0.41604263,,,192.7150185099973,5.16748806377352
3372734261595769856,98.16771916747692,20.323020932197398,-0.1766766400587097,0.07967178,-1.7410707552924933,0.06466363,0.9133911,16.824596,0.15073205549655055,0.06947998,,,192.72053023632301,5.169575068053347
3372734291658456832,98.17072242476125,20.33233396516646,-1.2445454178386524,0.56745666,-1.0222462141806743,0.376498,1.6741562,19.827797,1.3802279923307026,0.46924406,,,192.71348762284285,5.176318098584516
3372734295955506560,98.1657630867258,20.33146692367224,-1.1993885255615708,0.052108027,-2.601413026429188,0.039435096,1.0540533,15.907956,0.6187661125805971,0.047415882,,,192.71213975204742,5.171782072604301
