Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP-RP,mainseq
0.0152,0.01508,8.6,3.1572163105,2.5978143215,3.078,4.092,3.4939,-0.238,8,0.693,0.39,343.58,174.5,109.32,84.61,69.73,2,-1.53E-6,0.03,0.6746,0.31,0.001752,0.002607,0.005983,-1.0,0.01535,-5.459,-2.945,0.069,-4.3,4.369,false
0.0152,0.01508,8.6,3.1572182178,2.5978145599,3.077,3.977,3.5088,-0.064,8,0.693,0.39,242.91,127.53,81.03,62.43,51.41,2,-4.68E-7,0.0,0.6746,0.31,0.001752,0.002607,0.005983,-1.0,0.01535,-5.173,-3.161,-0.593,-4.467,3.874,false
0.0152,0.01508,8.6,3.1572215557,2.5978145599,3.076,3.846,3.5258,0.135,8,0.693,0.39,163.13,88.97,57.45,44.03,36.22,2,-1.2E-7,0.0,0.6746,0.31,0.001752,0.002607,0.005983,-1.0,0.01535,-4.845,-3.336,-1.341,-4.566,3.225,false
0.0152,0.01508,8.6,3.1572263241,2.5978145599,3.075,3.87,3.5226,0.098,8,0.693,0.391,175.74,95.17,61.27,47.0,38.68,2,-1.55E-7,0.0,0.6746,0.3101,0.001753,0.002607,0.005983,-1.0,0.01535,-4.906,-3.315,-1.22,-4.561,3.3409998,false
0.0152,0.01508,8.6,3.1572327614,2.5978145599,3.073,3.934,3.5142,-0.0,8,0.693,0.391,213.68,113.57,72.54,55.79,45.93,2,-3.01E-7,0.0,0.6746,0.3101,0.001753,0.002607,0.005983,-1.0,0.01536,-5.066,-3.225,-0.846,-4.509,3.6629999,false
0.0152,0.01508,8.6,3.1572413445,2.5978147984,3.07,3.995,3.5061,-0.094,8,0.694,0.391,257.7,134.55,85.28,65.76,54.16,2,-5.7E-7,0.01,0.6746,0.3101,0.001754,0.002607,0.005983,-1.0,0.01536,-5.219,-3.119,-0.467,-4.435,3.968,false
0.0152,0.01508,8.6,3.1572520733,2.5978150368,3.066,4.036,3.5006,-0.158,8,0.694,0.391,292.46,150.88,95.14,73.49,60.54,2,-8.76E-7,0.01,0.6746,0.3101,0.001754,0.002607,0.005983,-1.0,0.01536,-5.321,-3.035,-0.2,-4.37,4.17,false
0.0152,0.01508,8.6,3.1572647095,2.5978150368,3.062,4.057,3.4977,-0.19,8,0.695,0.391,312.11,160.04,100.64,77.81,64.11,2,-1.09E-6,0.02,0.6746,0.3101,0.001755,0.002607,0.005983,-1.0,0.01536,-5.373,-2.995,-0.084,-4.338,4.2539997,false
0.0152,0.01508,8.6,3.1572799683,2.5978152752,3.058,4.066,3.4963,-0.205,8,0.696,0.391,321.27,164.31,103.2,79.82,65.77,2,-1.2E-6,0.02,0.6745,0.3101,0.001756,0.002607,0.005983,-1.0,0.01536,-5.395,-2.972,-0.028,-4.319,4.291,false
0.0152,0.01508,8.6,3.1572978497,2.597815752,3.052,4.07,3.4955,-0.214,8,0.696,0.391,326.62,166.81,104.7,81.0,66.74,2,-1.27E-6,0.02,0.6745,0.3101,0.001756,0.002607,0.005983,-1.0,0.01536,-5.406,-2.955,0.01,-4.305,4.315,false
0.0152,0.01508,8.6,3.1572980881,2.597815752,3.052,4.216,3.4764,-0.436,8,0.696,0.392,478.47,249.16,153.59,119.53,98.59,2,-5.75E-6,0.24,0.6745,0.3101,0.00176,0.002606,0.005983,-1.0,0.01536,-5.77,-2.561,0.834,-3.979,4.813,false
0.0152,0.01508,8.6,3.1572990417,2.597815752,3.052,4.11,3.4903,-0.275,8,0.696,0.392,368.76,186.18,116.28,90.11,74.27,2,-1.92E-6,0.05,0.6745,0.3101,0.00176,0.002606,0.005983,-1.0,0.01536,-5.505,-2.867,0.242,-4.231,4.473,false
0.0152,0.01508,8.6,3.1573009491,2.597815752,3.051,3.997,3.5051,-0.102,8,0.697,0.392,261.27,136.28,86.32,66.58,54.84,2,-5.92E-7,0.01,0.6745,0.3102,0.001761,0.002606,0.005983,-1.0,0.01537,-5.222,-3.092,-0.411,-4.411,3.9999998,false
0.0152,0.01508,8.6,3.1573040485,2.597815752,3.05,3.865,3.5224,0.098,8,0.697,0.393,175.09,94.85,61.06,46.85,38.55,2,-1.51E-7,0.0,0.6745,0.3102,0.001763,0.002606,0.005983,-1.0,0.01537,-4.894,-3.298,-1.198,-4.545,3.3470001,false
0.0152,0.01508,8.6,3.1573088169,2.597815752,3.048,3.889,3.5192,0.061,8,0.697,0.393,188.51,101.41,65.09,49.99,41.14,2,-1.94E-7,0.0,0.6744,0.3102,0.001765,0.002606,0.005983,-1.0,0.01537,-4.954,-3.272,-1.068,-4.534,3.466,false
0.0152,0.01508,8.6,3.1573154926,2.5978159904,3.046,3.952,3.5109,-0.035,8,0.697,0.394,228.46,120.69,76.86,59.19,48.73,2,-3.74E-7,0.0,0.6744,0.3102,0.001768,0.002606,0.005983,-1.0,0.01537,-5.11,-3.165,-0.668,-4.464,3.7960002,false
0.0152,0.01508,8.6,3.1573238373,2.5978159904,3.042,4.012,3.5029,-0.127,8,0.698,0.395,274.18,142.39,90.0,69.48,57.23,2,-6.96E-7,0.01,0.6744,0.3102,0.001771,0.002606,0.005983,-1.0,0.01538,-5.259,-3.056,-0.302,-4.382,4.08,false
0.0152,0.01508,8.6,3.1573343277,2.5978162289,3.038,4.051,3.4976,-0.188,8,0.698,0.395,309.76,159.04,100.03,77.35,63.72,2,-1.05E-6,0.02,0.6744,0.3103,0.001774,0.002606,0.005983,-1.0,0.01538,-5.358,-2.979,-0.069,-4.322,4.2530003,false
0.0152,0.01508,8.6,3.1573469639,2.5978164673,3.034,4.071,3.4949,-0.219,8,0.699,0.396,329.44,168.19,105.51,81.66,67.29,2,-1.3E-6,0.03,0.6743,0.3103,0.001776,0.002606,0.005984,-1.0,0.01538,-5.407,-2.936,0.045,-4.286,4.331,false
0.0152,0.01508,8.6,3.1573619843,2.5978167057,3.028,4.078,3.4936,-0.233,8,0.699,0.396,338.22,172.27,107.95,83.58,68.87,2,-1.42E-6,0.03,0.6743,0.3103,0.001776,0.002606,0.005984,-1.0,0.01538,-5.426,-2.913,0.101,-4.267,4.368,false
0.0152,0.01508,8.6,3.1573796272,2.5978169441,3.022,4.082,3.493,-0.24,8,0.7,0.395,342.96,174.49,109.27,84.63,69.74,2,-1.49E-6,0.03,0.6743,0.3103,0.001774,0.002606,0.005984,-1.0,0.01538,-5.436,-2.898,0.133,-4.254,4.387,false
0.0152,0.01508,8.6,3.1573798656,2.5978169441,3.021,4.23,3.4733,-0.466,8,0.7,0.403,497.3,262.6,161.45,125.8,103.76,2,-6.89E-6,0.3,0.6741,0.3105,0.00181,0.002605,0.005984,-1.0,0.01542,-5.804,-2.444,1.031,-3.877,4.908,false
0.0152,0.01508,8.6,3.1573808193,2.5978169441,3.021,4.125,3.4872,-0.306,8,0.7,0.403,391.0,196.52,122.41,94.97,78.28,2,-2.32E-6,0.07,0.674,0.3105,0.00181,0.002605,0.005984,-1.0,0.01542,-5.543,-2.814,0.339,-4.185,4.524,false
0.0152,0.01508,8.6,3.1573827267,2.5978169441,3.02,4.013,3.5022,-0.134,8,0.7,0.404,277.59,144.05,90.99,70.27,57.88,2,-7.23E-7,0.01,0.674,0.3105,0.001811,0.002605,0.005984,-1.0,0.01542,-5.262,-3.034,-0.256,-4.363,4.107,false
0.0152,0.01508,8.6,3.1573863029,2.5978169441,3.019,3.881,3.5197,0.068,8,0.7,0.404,185.65,100.03,64.23,49.34,40.6,2,-1.84E-7,0.0,0.674,0.3105,0.001813,0.002605,0.005984,-1.0,0.01542,-4.933,-3.266,-1.08,-4.526,3.446,false
